"<b> Where can you set fixed duration, effort driven, and manually scheduled?</b><br><ul><li>Team Planner</li><li>Project Information dialog box</li><li>task form</li><li>Resource Sheet</li></ul>",task form
"<b> You would like the ability to edit your typed entries in the Entry Bar, which appears below the ribbon and above the default Entry table in the Gantt Chart view. You recently received a new computer and noticed that the Entry Bar is missing. How do you fix this?</b><br><ul><li>Use the **Display** tab in the **Project Options** dialog box to enable the Entry Bar.</li><li>Change the from Gantt Chart view to Tracking Gantt view.</li><li>Use the **Advanced** tab in the **Project Options** dialog box to enable the Entry Bar.</li><li>On the **View** tab on the ribbon, in the **Split View** group, select **Details**.</li></ul>",Use the **Display** tab in the **Project Options** dialog box to enable the Entry Bar.
"<b> Which of the following defines the project scope in terms of deliverables and components, and provides the framework on which the project status is based?</b><br><ul><li>work package</li><li>work breakdown structure</li><li>baseline</li><li>milestone</li></ul>",work breakdown structure
"<b> When setting the **Calculate multiple critical paths** option in a master project's **Advanced** settings, which statement is correct?</b><br><ul><li>Subprojects will have critical paths calculated individually.</li><li>Individual resources will have critical paths calculated.</li><li>Milestones will have critical paths fixed.</li><li>Only one critical path will be calculated for a linked project.</li></ul>",Subprojects will have critical paths calculated individually.
"<b> What Microsoft Project view is shown in the image below?</b><br><br><img src=""microsoft-project_Q05.jpg""><br><br><ul><li>Network Diagram</li><li>Task Dependency Report</li><li>Flow Chart</li><li>Gantt Chart</li></ul>",Network Diagram
<b> You want to switch the scheduling mode for a project from scheduling from a start date to scheduling from a finish date. This action will change the default constraint from As Soon As Possible to As Late As Possible. Which dialog box should you use to make this change?</b><br><ul><li>Resource Information</li><li>Project Information</li><li>Task Information</li><li>Change Working Time</li></ul>,Project Information
<b> A project contains many elements. What is used to describe the sum of the work required?</b><br><ul><li>task links</li><li>Resource Sheet</li><li>work breakdown structure</li><li>baseline</li></ul>,work breakdown structure
<b> Which option is not available in the Report tab on the ribbon?</b><br><ul><li>New Report</li><li>Network Diagram</li><li>Recent</li><li>Custom</li></ul>,Network Diagram
"<b> You are troubleshooting a schedule on someone else's computer The schedule has </b><br><ul><li>Inserted projects are calculated like summary tasks is selected.</li><li>Calculate multiple critical paths is not selected.</li><li>One of the Com add-ins is not selected.</li><li>Calculate project after each edit is set to Off.`The hint being ""The schedule has 10,000 tasks"" and the fact that the Gantt Chart does not update.`<br></li></ul>","Calculate project after each edit is set to Off.`The hint being ""The schedule has 10,000 tasks"" and the fact that the Gantt Chart does not update.`<br>"
"<b> You would like to understand which tasks are critical and which are not. When looking at the Gantt chart, how are these tasks identified by default?</b><br><ul><li>Critical tasks are indicated in red and other tasks are indicated in blue.</li><li>Critical tasks are indicated in dark blue end other tasks are indicated in light blue.</li><li>Critical tasks are indicated in a report while the Gantt chart indicates all tasks in blue.</li><li>Critical tasks are indicated with an icon and other tasks are indicated in blue.</li></ul>",Critical tasks are indicated in red and other tasks are indicated in blue.
<b> You are working on a project that has tasks with no flexibility. Which constraint type offers no flexibility?</b><br><ul><li>Must Finish On</li><li>Start No Earlier Than</li><li>As Soon As Possible</li><li>Finish No Earlier Than</li></ul>,Must Finish On
"<b> In a project, duration can have different units. Which duration unit is _not_ valid?</b><br><ul><li>weeks</li><li>hours</li><li>days</li><li>quarters</li></ul>",quarters
<b> Microsoft Project uses calendars to schedule a project. Which project components can be assigned a calendar?</b><br><ul><li>tasks and work</li><li>work and units</li><li>resources and work</li><li>tasks and resources</li></ul>,tasks and resources
"<b> You are working on a project file that contains many linked subprojects. When saving the files, what option can you use to immediately save the open files, including those that have not changed?</b><br><ul><li>Yes to All</li><li>Yes</li><li>Save As</li><li>Save</li></ul>",Yes to All
<b> A resource is assigned to a task that is scheduled for </b><br><ul><li>It has changed to 10h.</li><li>It has changed to 6h.</li><li>It has changed to 125%.</li><li>It has changed to 110%.</li></ul>,It has changed to 125%.<br><br>[reference link](https://support.microsoft.com/en-us/office/peak-task-field-a9947235-b552-4ae5-9f26-d58fdc1a27d3)<br>
<b> What is another name for a work breakdown structure?</b><br><ul><li>a hierarchy of tasks</li><li>a linking of tasks</li><li>a duration of tasks</li><li>a leveling of tasks</li></ul>,a hierarchy of tasks
"<b> A report for Earned Value Over Time has been requested, You decide to use a Microsoft Project visual report. What values does this report template compare when run?</b><br><ul><li>Earned Value. Planned Value, and Actual</li><li>Earned Value and Planned Value</li><li>Earned Value and Actual Cost</li><li>Planned Value and Actual Cost</li></ul>","Earned Value. Planned Value, and Actual"
<b> You are preparing a meal comprising a main dish and multiple side dishes. You want the finish of the main dish to drive the finish of the side dishes. The main dish will start before and take longer than the side dishes. You need to create a link from the main dish to each of the side dishes. Which link type is appropriate?</b><br><ul><li>Start-to-Finish (SF)</li><li>Finish-to-Finish(FF)</li><li>Finish-to-Start (FS)</li><li>Start-to-Start (SS)</li></ul>,"Finish-to-Finish(FF)<br><br>**Reasoning:** the problem states that the finish of the secondary dishes should be the same with the finish of the main course. The main course takes longer to complete than the secondary dishes. If we set Start-to-Finish, the secondary dishes will begin after the main dish is complete and this is not what the problem stated.<br>"
<b> A resource is overallocated in a project. This resource is responsible for two tasks that are to happen at the same time. The first of these tasks is on the critical path. Which solution should you use to remedy the overallocation?</b><br><ul><li>Use the Leveling Gantt view adjust the edays field for the second task.</li><li>Use the Task usage view to change the second task contour to an early Peak.</li><li>Use the Task usage view to change the second task contour to a bell.</li><li>Use the Leveling Gantt view adjust the edays field for the first task.</li></ul>,Use the Leveling Gantt view adjust the edays field for the second task.
<b> How do you mark a task's progress and have that progress reflected in the task's summary task?</b><br><ul><li>Use the **Task** tool on the ribbon's **Task** tab for the subtask.</li><li>Enter a value in the %**Complete** field.</li><li>Use the **Task** tool en the ribbon's **Task** tab for the summary task.</li><li>Use the **Project Information** dialog box.</li></ul>,Use the **Task** tool en the ribbon's **Task** tab for the summary task.
"<b> You have many tasks in a project file and want to convert them into milestones. How can you do this?</b><br><ul><li>Recreate the tasks and set them as summary tasks.</li><li>Set the tasks as summary tasks.</li><li>Unassign any resources from the tasks, as resources are not needed for milestone task.</li><li>Change the tasks' duration to 0.</li></ul>",Change the tasks' duration to 0.
"<b> A project has been delayed by three months. In this project, you have set deadlines that also need to be delayed by three months. What feature should you use to accomplish both of these delays?</b><br><ul><li>On the **Project** tab, click **Project Information**.</li><li>On the **Task** tab, click **Move Task**.</li><li>On the **Report** tab, click **Compare Projects**.</li><li>On the **Project** tab, click **Move Project**.</li></ul>","On the **Project** tab, click **Move Project**."
<b> How many default base calendars does Microsoft Project set up for a project?</b><br><ul><li>five</li><li>three</li><li>two</li><li>six</li></ul>,three
"<b> A task has a fixed duration If the units on the task are changed, what value for the task will automatically change as a result?</b><br><ul><li>allocation</li><li>work</li><li>contour</li><li>effort</li></ul>",work
<b> You are working with subproject files (the master project file is not open) and have saved the changes you made. What happens to the master project when it is opened?</b><br><ul><li>The master project will not reflect any changes until the subproject files ate opened as well.</li><li>The master project will display an error.</li><li>The master project will display message stating that changes were made and the subproject files must be opened first.</li><li>The master project will reflect the changes made to the subproject files.</li></ul>,The master project will reflect the changes made to the subproject files.
"<b> You need to modify a resource pool. When opening the file that contains the pool, which option is not valid?</b><br><ul><li>Open as read-write into d new master project file.</li><li>Open as read-write and allow others to use the pool.</li><li>Open as read-only and allow others to use the pool.</li><li>Open as read-write while locking others from updating the pool.</li></ul>",Open as read-only and allow others to use the pool.
"<b> On your computer, **Automatically add new views, tables. filters. and groups to the global** is selected. You are using a custom filter that you created in one of your schedules, and you modify it to better meet your needs. You now notice that this modification is not available in other schedules. How do you fix this?</b><br><ul><li>Using More Filters, make a copy of the modified filter.</li><li>In the **Project Options** dialog bays clear and reselect **Automatically add new views, tables, filters. and groups to the global**.</li><li>Using the Organizer, copy the modified filter from your schedule to global.mpt and replace the filter when prompted.</li><li>Using Compare Projects, select the appropriate options from the **Task Table** and **Resource Table** lists.</li></ul>","Using Compare Projects, select the appropriate options from the **Task Table** and **Resource Table** lists."
<b> A graduated scale of rates can be created for a resource by using cost rate tables. What is the maximum number of cost rate tables each resource in a project have?</b><br><ul><li>five</li><li>ten</li><li>six</li><li>two</li></ul>,five
<b> A project currently has a software developer performing two tasks at the same time. The first task is </b><br><ul><li>Create a link between the tasks with dependency.</li><li>Change the first task's contour to Double Peak.</li><li>Add lag time of -1d to the second task.</li><li>Split the longer task to accommodate the shorter task.</li></ul>,Split the longer task to accommodate the shorter task.
<b> You want to change the view of the timescale on Gantt chart to be more granular. How many tiers does the timescale support?</b><br><ul><li>three</li><li>five</li><li>ten</li><li>four</li></ul>,ten
<b> You are assigned the ownership of schedule comprising approximately </b><br><ul><li>Constraint TypeSummaryRecurring% CompleteActive1\. does not equal As Soon As Possible.<br>2\. equals Yes.<br>3\. equals No.<br>4\. equals 100%.<br>5\. equals Yes.<br></li><li>Constraint TypeSummaryRecurring% CempleteActive1\. is less than As Soon As Possible.<br>2\. does not equal Yes.<br>3\. equals No.<br>4\. is equal to 0%.<br>5\. equals Yes.<br></li><li>Constraint TypeDetailRecurringDurationActive1\. is greater than As Soon As Possible.<br>2\. equals Yes.<br>3\. equals Yes.<br>4\. equals 0d.<br>5\. equals Ongoing.<br></li><li>Constraint TypeSummaryRecurring% CompleteActive1\. does not equal As Soon As Possible.<br>2\. does not equal Yes.<br>3\. equals No.<br>4\. is 1ess than 100%.<br>5\. equals Yes.<br></li></ul>,Constraint TypeSummaryRecurring% CompleteActive1\. does not equal As Soon As Possible.<br>2\. does not equal Yes.<br>3\. equals No.<br>4\. is 1ess than 100%.<br>5\. equals Yes.<br>
"<b> You are working with two project files. You want the second project to contain some of the same tasks, along with their work assignments, as the first project. You Choose to copy the tasks between the projects. What else is copied along with the task when performing basic copy and paste action?</b><br><ul><li>resources</li><li>baseline</li><li>calendars</li><li>work breakdown structure</li></ul>",resources
"<b> You are working with a master project that contains subprojects, and you want to see a list of tasks on which a subproject file is dependent. How can you do this in Microsoft Project?</b><br><ul><li>On the **Project** tab, click **Subproject**.</li><li>On the **View** tab, click **Group by**.</li><li>On **Project** tab. click **Links Between Projects**.</li><li>On the **View** tab, click **Filter**.</li></ul>","On the **Project** tab, click **Subproject**."
<b> You want to manage multiple projects with one project designated as the master project. Which button on the ribbon do you use?</b><br><ul><li>Subproject</li><li>Share Resources</li><li>Move project</li><li>Link Between Projects</li></ul>,Subproject
"<b> When you create a new blank project in Microsoft Project, what is the default view?</b><br><ul><li>Resource Sheet</li><li>Task Form</li><li>Gantt Chart with Timeline</li><li>Detail Gantt</li></ul>",Gantt Chart with Timeline
<b> A project contains numerous linked tasks. What is the name for a task that is controlled or driven by another task(s)?</b><br><ul><li>overlapped</li><li>predecessor</li><li>callout</li><li>successor</li></ul>,successor
"<b> You have several Microsoft Project files open. One contains sensitive information, so you hide that file. What is true regarding the hidden file?</b><br><ul><li>The **Switch Window** lists the hidden file.</li><li>The **Switch Window** command does not list the hidden file.</li><li>To unhide the file, select **Switch Window**.</li><li>To view a hidden file, on the **View** tab, click **Arrange Windows**.</li></ul>","To unhide the file, select **Switch Window**."
"<b> In the image below, what does the indicator in Task ID </b><br><br><img src=""microsoft-project_Q38.jpg""><br><br><ul><li>subproject</li><li>linked file</li><li>custom field</li><li>resource pool</li></ul>",subproject
"<b> You are using work breakdown structure (WBS) codes for an in-progress project. Due to some schedule changes, tasks have been moved around, which has modified the WBS. How do you fix the WBS codes?</b><br><ul><li>From the **Project** tab on the ribbon, click **WBS > Define Code**.</li><li>From the **Project** tab on the ribbon, click **WBS > Renumber**.</li><li>From the **View** tab on ribbon, click **Sort**.</li><li>From the **View** tab on the ribbon, in the **Data** group, select **Group by**.</li></ul>","From the **Project** tab on the ribbon, click **WBS > Renumber**."
"<b> You are managing a construction project schedule with key tasks that have dependencies on each other. You need to supply key materials to your team they begin to build different of the building. All materials must be inventoried before they can be used for the project. The completion of the materials delivery and inventory task, which will take longer than the different building sections, will drive the completion of the building sections. You need to create a link from the delivery and inventory task to of building task. Which link type is appropriate?</b><br><ul><li>Finish-to-Finish (FF)</li><li>Start-to-Start (SS)</li><li>Start-to-Finish (SF)</li><li>Finish-to-Start (FS)</li></ul>",<ul></ul>
"<b> When breaking down the work that needs to be done on a project, what is the smallest unit of work known as?</b><br><ul><li>work package</li><li>duration</li><li>work breakdown structure</li><li>task assignment</li></ul>",work package
"<b> A resource's hours have increased over the span of five days for a particular task. The duration has not changed, and the task is effort driven. What element can you add to the Task Usage view to see what has changed?</b><br><ul><li>Add a column for the actual duration.</li><li>Add a column for the level assignments.</li><li>Add a column for the Peak value.</li><li>Add a column for the assignment.</li></ul>",Add a column for the Peak value.
<b> You are modifying a project's work breakdown structure (WBS) code. What is the default length for any selected sequence type?</b><br><ul><li>any</li><li>5</li><li>3</li><li>1</li></ul>,any
