"<b> How can you track sick and vacation time in QuickBooks?</b><br><ul><li>Create two deductions called Sick and Vacation. Use these when you pay your employees.</li><li>You can't track sick and vacation time in QuickBooks. Create an Excel workbook and manually enter employee accruals and uses with each payroll.</li><li>Set up sick or vacation time as a wage item, then define how QuickBooks should accrue it when you set up your employees.</li><li>Set up a separate non-posting account for sick and vacation time, and then record sick and vacation time against that account.</li></ul>",No answer found
<b> You _cannot_ use the Enter Bills > Pay Bills approach to pay what type of bill?</b><br><ul><li>rent</li><li>accounting fees</li><li>legal services</li><li>sales taxes</li></ul>,sales taxes
"<b> What is the easiest way to set up multiple companies, with the same owner, in QuickBooks?</b><br><ul><li>Use the Advanced/Detailed Setup to go through the EasyStep Interview for the oldest company, then click File > Add Additional Business at the end of the interview.</li><li>Set up classes for each company within the parent company file. This will allow you to print financial statements for each company.</li><li>Purchase a separate QuickBooks license for each company. You will create different icons for each company on your desktop.</li><li>Use the Advanced/Detailed Setup to go through the EasyStep Interview for each company, creating a separate company file for each.</li></ul>",Set up classes for each company within the parent company file. This will allow you to print financial statements for each company.
<b> For whom can you create a password during the Advanced/Detailed Setup?</b><br><ul><li>the administrator</li><li>the external accountant</li><li>no users</li><li>all users</li></ul>,the administrator
"<b> In the case of a subscription or monthly fee, what does the batch invoicing process allow you to do?</b><br><ul><li>Provide invoices to customers when you are in the field and do not have access to the internet or software.</li><li>Create recurring invoices for the same customer that will repeat each month.</li><li>Prefill invoices to simplify the billing process for a bookkeeper or external billing service.</li><li>Set up multiple customers in a billing group, with the same invoice.</li></ul>",Create recurring invoices for the same customer that will repeat each month.
"<b> When initially setting up a company through the Advanced/Detailed Setup, which information does QuickBooks require you to enter?</b><br><ul><li>company name and Chart of Accounts</li><li>company name, tax ID, and administrator password</li><li>company name</li><li>company name and address</li></ul>",company name
<b> What does setting up fixed assets in QuickBooks enable you to do?</b><br><ul><li>Complete your depreciation schedule for tax purposes.</li><li>Pay for assets directly from the setup window.</li><li>Provide the buyer of the asset with proof of purchase.</li><li>Track larger purchases that you may later sell.</li></ul>,No answer found
"<b> When would the Expenses tab on a payroll liability check be used?</b><br><ul><li>to pay an employee's garnishment, such as child support</li><li>to correct the amount due if an error was detected in a payroll check</li><li>to add the cost of employee mileage to the payment</li><li>to enter late fees, penalties, or interest</li></ul>","to enter late fees, penalties, or interest"
<b> Why would you use the Items tab when entering a bill?</b><br><ul><li>to track freight charges separately from the expense account</li><li>to track expenses</li><li>to assign a cost to a job or to purchase an inventory item</li><li>to track credits</li></ul>,No answer found
"<b> Why is it good practice to use the Bank Deposit screen to record sales not tracked to individual customers?</b><br><ul><li>It allows you to get customer level detail later.</li><li>It gets the cash into your checking account as quickly as possible.</li><li>It automates the deposit system, so you don't have to physically go to the bank to complete the deposit.</li><li>It allows you to record daily ""lump sum"" sales quickly and efficiently.</li></ul>",No answer found
"<b> You are running your Profit and Loss report and notice it is on a cash basis rather than an accrual basis. How can you correct this to show the correct basis?</b><br><ul><li>You cannot change the basis for just one report.</li><li>Right-click the basis shown on the right side of the report and change it to Accrual.</li><li>Double-click the basis and change it to Accrual.</li><li>In the upper-left corner of the screen, select the Accrual button.</li></ul>",No answer found
"<b> Is it possible to merge two list entries?</b><br><ul><li>Yes. From the bottom of the list, click Activities > Combine List Name, and then select the list entries you would like to merge.</li><li>Yes. You can rename the unwanted list entry to match the name of the list entry you would like to merge into.</li><li>No. You can delete a list entry, but you cannot merge them.</li><li>No. You cannot combine or merge two list entries.</li></ul>","Yes. From the bottom of the list, click Activities > Combine List Name, and then select the list entries you would like to merge."
"<b> Can you delete a vendor whom you are no longer using from the list?</b><br><ul><li>You can never delete a vendor, but you can make them inactive.</li><li>Yes, Go to your Vendor Center, select the vendor you would like to delete, and click Edit > Delete.</li><li>You can delete the vendor only if they are not used in transactions or are part of another list entry, but you can make them inactive.</li><li>Yes. When you delete the vendor, a box appears asking if you are sure you want to delete. Click Yes and enter the administrator password to continue.</li></ul>",No answer found
"<b> Why is setting a closing date in QuickBooks a good practice?</b><br><ul><li>Sensitive data is safeguarded after the close date, since access is password protected.</li><li>After reports have been printed, changes cannot be made to transactions before the closing date without a password.</li><li>After the close date, only certain users are allowed to access data for reporting purposes.</li><li>It does not allow users to look at data after the period has closed.</li></ul>","After reports have been printed, changes cannot be made to transactions before the closing date without a password."
"<b> Why would you clear the Bill Received check box when entering a bill on the Enter Bills screen?</b><br><ul><li>You do not plan to pay the bill until closer to the due date.</li><li>You do not want to print the bill.</li><li>There is a discrepancy in the bill received and the amount you expected.</li><li>An inventory item has been received, but you have not received the corresponding bill.</li></ul>",No answer found
"<b> How do you record a debit card purchase in QuickBooks?</b><br><ul><li>Wait until you do the bank reconciliation and enter one journal entry for all of your debit card purchases.</li><li>Use the Enter Bills window to enter the information, then immediately go to the Pay Bills window and prepare the check. Print the check for your records, but you do not need to mail it.</li><li>Using the Write Checks window, in the No. field, type ""Debit."" Enter the vendor name and amount in the check area.</li><li>Prepare a journal entry to debit the expense account of the purchase and credit Cash.</li></ul>","Use the Enter Bills window to enter the information, then immediately go to the Pay Bills window and prepare the check. Print the check for your records, but you do not need to mail it."
<b> Which two accounts are typically affected by Payroll Items when using the Payroll feature?</b><br><ul><li>Payroll Liabilities and Payroll Accruals</li><li>Payroll Salary and Payroll Taxes</li><li>Payroll Liabilities and Payroll Expenses</li><li>Payroll Accruals and Payroll Taxes</li></ul>,Payroll Liabilities and Payroll Accruals
"<b> You are setting up QuickBooks for the first time for a company that was established in </b><br><ul><li>Enter ""January 1, 2001"", since the company has been in business since 2001.</li><li>You don't need to enter a start date. QuickBooks automatically assigned the start date when you created the company.</li><li>You don't need to enter a start date. QuickBooks will automatically assign it when you begin entering data.</li><li>The date on which you plan to begin using QuickBooks.</li></ul>",The date on which you plan to begin using QuickBooks.
<b> What feature lets customers know how long they have to pay you?</b><br><ul><li>Terms</li><li>Estimates</li><li>Delayed Charges</li><li>Classes</li></ul>,Terms
"<b> During the Advanced/Detailed Setup process, you notice there are some accounts you would like to add to your Chart of Accounts that are not on the default list. What is the easiest way to accomplish this?</b><br><ul><li>You are not able to add new accounts if you select the default Chart of Accounts.</li><li>Finish the interview and then add the accounts directly to the Chart of Accounts</li><li>Click Add New Account during the EasyStep Interview.</li><li>Click Edit Account during the EasyStep Interview.</li></ul>",Finish the interview and then add the accounts directly to the Chart of Accounts
"<b> When a customer's deposit is recorded using the Make Deposits window, QuickBooks creates a behind-the-scenes journal entry that will do what?</b><br><ul><li>Credit Cash and debit Checking.</li><li>Debit Cash and credit Checking.</li><li>Credit Checking and debit Undeposited Funds.</li><li>Debit Checking and credit Undeposited Funds.</li></ul>",Debit Checking and credit Undeposited Funds.
"<b> How can you move your QuickBooks Desktop company file, with all of your data, to a new computer?</b><br><ul><li>Create a portable file and restore it to the new system.</li><li>Export your company file to Excel from the old computer, then copy this file over to your new computer.</li><li>Install QuickBooks on the new computer, back up your company file on the old computer, and restore the file to the new system.</li><li>Condense the data file on the old computer to the drive space. Back up the file and then restore the condensed data file to the new computer.</li></ul>","Export your company file to Excel from the old computer, then copy this file over to your new computer."
<b> How can you display or print a batch or group of reports quickly?</b><br><ul><li>Create a memorized group of reports.</li><li>Click Batch Reports from the Home Page.</li><li>Click Reports > Process Multiple Reports.</li><li>You cannot do this in QuickBooks.</li></ul>,Click Reports > Process Multiple Reports.
<b> You just hired your first employee. What are the first two steps in QuickBooks to set up your payroll?</b><br><ul><li>Sign up for a payroll service and select Setup Payroll Schedules.</li><li>Sign up for a payroll service and complete the Payroll Setup Interview.</li><li>Complete the Payroll Setup Interview and add your new employee.</li><li>Turn on payroll through your preferences and complete the Payroll Setup Interview.</li></ul>,Sign up for a payroll service and complete the Payroll Setup Interview.
"<b> QuickBooks uses a system called double-entry accounting. What does this mean?</b><br><ul><li>The Equity and Asset accounts are involved in every transaction.</li><li>Two different classifications of accounts are part of each entry, so you cannot have an entry going to two different asset accounts.</li><li>There are at least two accounts involved in each transaction, to include at least one debit and one credit.</li><li>An Income or Expense account needs to be part of each transaction.</li></ul>","There are at least two accounts involved in each transaction, to include at least one debit and one credit."
<b> How do you create a loan in QuickBooks?</b><br><ul><li>Create a Liability account.</li><li>Create a Loan account.</li><li>Use the Loan Manager.</li><li>Select Banking > Create Loan.</li></ul>,Select Banking > Create Loan.
"<b> How can you edit a collection letter?</b><br><ul><li>Click Company > Prepare Letters with Envelopes > Customize Letter Templates.</li><li>After opening the letter, click Edit Template at the top of the letter.</li><li>Download the letter to Word, edit it in Word, and save it for future use.</li><li>You can't. If a stock template doesn't meet your needs, create your own template from scratch.</li></ul>","After opening the letter, click Edit Template at the top of the letter."
"<b> Last month you successfully reconciled your checking account, but when you try to reconcile this month, the beginning balance calculated by QuickBooks is different from the beginning balance according to the bank. What might have happened?</b><br><ul><li>Someone changed or deleted a transaction you cleared on the prior reconciliation.</li><li>Someone added a new transaction and backdated it.</li><li>Another user changed the beginning balance.</li><li>The bank may have transposed a number on a check or deposit.</li></ul>",Someone added a new transaction and backdated it.
<b> Which QuickBooks feature would you use to compare the net profit for each project you perform for the same customer?</b><br><ul><li>Jobs</li><li>Job Types</li><li>Classes</li><li>Customer Types</li></ul>,Customer Types
"<b> Your rent is the same amount each month. What is an easy way to pay this?</b><br><ul><li>Click the Automate button when the transaction is on the screen.</li><li>Click the Schedule button when the transaction is on the screen.</li><li>On the Home Page, click File > Automate Transaction.</li><li>Create a memorized transaction.</li></ul>","On the Home Page, click File > Automate Transaction."
<b> Each partner in a company is compensated based on the net profit of the work they manage. Which QuickBooks feature would you use to track each partner's net profit?</b><br><ul><li>Accounts</li><li>Customer and Vendor Types</li><li>Classes</li><li>Groups</li></ul>,Groups
"<b> If you are tracking sales tax in QuickBooks, where will you find the reports needed to pay the taxing authorities?</b><br><ul><li>Tax Liability</li><li>Sales Reports</li><li>Sales Tax</li><li>Vendors and Payables</li></ul>",Tax Liability
"<b> Why is it important during payroll setup to enter your deposit frequencies?</b><br><ul><li>You do not need to enter your deposit frequencies, as QuickBooks enters that information for you automatically.</li><li>The Pay Scheduled Liabilities list in the Payroll Center will be accurate, so all taxes are paid in a timely manner to avoid late payments or penalties.</li><li>Most state agencies require this. If deposit frequencies are not set up correctly, a warning will go to the taxing authority.</li><li>QuickBooks needs this information to automatically make the payments for you on or before the due date.</li></ul>","The Pay Scheduled Liabilities list in the Payroll Center will be accurate, so all taxes are paid in a timely manner to avoid late payments or penalties."
<b> Time Tracking in QuickBooks _cannot_ be used to complete which task?</b><br><ul><li>to track the cost of an employee's gross pay by job</li><li>to flag when you need more staff for a project</li><li>to provide the hours an employee worked on a paycheck</li><li>to invoice a customer for time spent on the job</li></ul>,to track the cost of an employee's gross pay by job
<b> What type of data file is used to enter data and transactions?</b><br><ul><li>QBX</li><li>QBW</li><li>QBB</li><li>QBM</li></ul>,QBB
"<b> Your accountant calls and needs to know which version of QuickBooks you are using. What is the easiest way to find out?</b><br><ul><li>Press the F2 key (Windows) or select Help > Product Information (Mac) to display the version information.</li><li>Reopen your QuickBooks file and wait for the version to show up on the opening screen.</li><li>On the Home Page, select Help and type Version in the search box.</li><li>Go to `www.quickbooks.com` and view your account details.</li></ul>",Reopen your QuickBooks file and wait for the version to show up on the opening screen.
"<b> After creating your Chart of Accounts, you decide some accounts should be subaccounts. How can you make this change?</b><br><ul><li>Click the account to select it, and then click Lists > Chart of Accounts > Make subaccount.</li><li>Right-click the account and choose Make subaccount.</li><li>In the Edit Account dialog box, select the Subaccount of check box, and then select the parent account in the drop-down list.</li><li>You cannot make an account a subaccount once it is part of the Chart of Accounts.</li></ul>","In the Edit Account dialog box, select the Subaccount of check box, and then select the parent account in the drop-down list."
<b> A customer pays you in full for your product when they order it. Which form should you use to record this transaction in QuickBooks?</b><br><ul><li>Receive Payments</li><li>Invoice</li><li>Sales Receipt</li><li>Make Deposit</li></ul>,Sales Receipt
"<b> When entering a journal entry, the debits do not equal the credits. What will QuickBooks do in this case?</b><br><ul><li>Record the transaction as entered.</li><li>Ask to which account you would like to post the balance.</li><li>Not allow you to record the transaction.</li><li>Post the difference to an adjustment account.</li></ul>",Record the transaction as entered.
<b> What must you do before using the Pay Bills option in QuickBooks?</b><br><ul><li>Enter the bill.</li><li>Create a purchase order.</li><li>Have funds in your checking account to cover the payment amount.</li><li>Provide an email address for the vendor so you can send payment confirmation.</li></ul>,Have funds in your checking account to cover the payment amount.
<b> What is QuickReport in QuickBooks?</b><br><ul><li>a QuickBooks report in a graphical format</li><li>a snapshot of the Profit and Loss report</li><li>any QuickBooks report</li><li>a predesigned report that shows more detail about the data you are currently viewing on screen</li></ul>,a predesigned report that shows more detail about the data you are currently viewing on screen
"<b> After paying a bill in the Pay Bills screen, QuickBooks automatically creates a journal entry behind the scenes that will do what?</b><br><ul><li>Debit Cash and credit Accounts Payable.</li><li>Debit Cash and credit Prepaid Expenses.</li><li>Credit Cash and debit Accounts Payable.</li><li>Credit Cash and debit Prepaid Expenses.</li></ul>",Credit Cash and debit Prepaid Expenses.
"<b> What happens when you void an invoice?</b><br><ul><li>The invoice number changes to the word Void, and the invoice remains available for reference with a zero balance due.</li><li>The invoice is removed, and the next invoice will receive the number of the voided invoice.</li><li>The invoice number can't be used again, and the invoice details cannot be viewed.</li><li>The invoice number can't be used again, the word Void is added to the memo, and the invoice remains available for reference with a zero balance due.</li></ul>","The invoice number can't be used again, the word Void is added to the memo, and the invoice remains available for reference with a zero balance due."
"<b> Your company manufactures widgets that contain multiple inventory items. What is the best way to manage your inventory?</b><br><ul><li>Create a group that contains all of the components of the widget.</li><li>Create an Inventory Part called Widget, and do a journal entry to adjust inventory manually after each production run.</li><li>Each time you manufacture a widget, adjust the inventory for each item through the Inventory Adjustments window.</li><li>Utilize the Inventory Assembly item type.</li></ul>","Each time you manufacture a widget, adjust the inventory for each item through the Inventory Adjustments window."
<b> What does QuickBooks do with net profit at the beginning of a new year?</b><br><ul><li>Subtracts net profit from an Owner's or Shareholder's Equity account.</li><li>Adds net profit to an Owner's or Shareholder's Equity account.</li><li>Adds net profit to Stockholder's Equity.</li><li>Adds net profit to Retained Earnings.</li></ul>,Adds net profit to Retained Earnings.
